875,1,3,14,0,1,0,1
876,1,1,24,2,0,1,0
877,2,0,113,1,1,0,1
878,2,2,97,0,0,1,1
879,3,2,104,2,0,1,0
880,2,0,5,2,0,0,0
881,3,0,97,0,0,0,0
882,1,4,20,2,1,1,0
883,3,3,107,0,0,1,1
884,2,0,102,2,0,0,1
885,2,2,11,2,1,1,1
886,1,1,71,0,0,0,1
887,2,3,101,1,0,0,0
888,1,4,8,2,0,0,1
889,1,1,56,1,0,1,0
890,0,2,77,1,1,1,0
891,2,3,96,0,1,1,0
892,3,3,34,1,0,0,1
893,1,2,17,2,0,0,0
894,0,4,49,0,0,1,0
895,1,4,39,2,0,0,0
896,3,0,27,1,0,1,0
897,1,3,49,1,1,0,1
898,3,3,64,2,0,0,0
899,2,4,104,2,1,1,1
900,2,3,92,2,0,1,1
901,2,2,73,1,1,1,1
902,1,3,5,1,0,0,0
903,1,4,39,0,1,0,0
904,3,2,15,0,1,0,0
905,2,1,6,0,1,0,1
906,0,4,89,2,0,1,1
907,3,1,1,1,0,1,0
908,2,0,82,0,1,1,0
909,1,1,62,2,1,0,1
910,2,3,67,0,1,0,0
911,2,1,60,0,0,1,1
912,2,2,15,1,0,0,0
913,1,3,108,2,0,1,0
914,2,0,5,1,0,0,1
915,1,2,20,1,1,1,1
916,3,3,38,1,1,0,0
917,2,0,72,0,1,1,1
918,1,2,53,2,1,0,0
919,3,0,43,1,1,1,1
920,1,4,47,0,0,0,1
921,1,1,91,2,1,1,1
922,2,0,96,1,1,0,0
923,1,3,31,0,1,1,0
924,2,3,119,0,1,0,1
925,2,2,19,1,1,1,0
926,2,3,119,0,0,0,0
927,1,0,10,0,1,0,1
928,0,0,107,0,0,0,0
929,3,0,59,0,1,1,0
930,1,0,55,1,0,1,0
931,0,0,46,1,1,0,1
932,2,2,78,0,0,0,1
933,3,0,36,2,0,0,0
934,1,2,19,1,1,0,0
935,0,2,23,2,0,1,0
936,2,0,30,0,0,1,0
937,1,2,42,2,1,0,1
938,1,0,41,0,0,0,0
939,2,4,72,0,0,1,0
940,2,3,88,2,1,0,0
941,0,1,8,1,1,1,1
942,2,0,52,2,1,0,0
943,3,2,117,0,0,0,1
944,1,0,85,0,1,1,1
945,1,1,98,1,0,1,1
946,3,2,71,2,1,1,0
947,2,2,62,2,1,1,0
948,3,0,120,1,0,0,1
949,0,2,78,0,1,1,1
950,3,1,115,0,0,0,0
951,3,2,54,2,0,1,0
952,0,1,99,1,1,1,1
953,3,4,18,0,0,1,1
954,0,2,22,0,0,0,0
955,2,0,18,2,0,0,1
956,1,3,26,2,0,0,0
957,1,0,50,2,1,1,0
958,2,4,77,1,0,1,0
959,3,1,17,1,0,0,1
960,1,3,52,2,0,1,0
961,3,2,103,0,1,0,1
962,3,3,91,1,0,1,0
963,2,1,68,1,1,1,0
964,0,3,2,2,1,1,0
965,3,2,64,1,1,1,0
966,1,1,103,1,0,1,1
967,1,0,7,2,0,0,0
968,0,3,72,2,1,1,0
969,2,2,63,1,0,1,0
970,3,2,75,2,0,1,0
971,3,0,79,0,0,1,1
972,2,2,42,0,0,1,0
973,1,4,78,1,1,0,0
974,3,2,55,1,0,1,0
975,0,0,51,2,0,1,1
976,0,2,51,2,0,0,1
977,0,1,13,1,0,0,1
978,1,0,44,0,1,1,1
979,2,1,30,0,1,1,0
980,3,2,54,0,0,1,0
981,3,4,14,1,1,1,0
982,2,2,32,2,0,1,0
983,1,3,74,0,0,0,1
984,3,4,78,1,1,0,1
985,3,1,71,2,1,0,1
986,1,0,30,2,1,0,1
987,2,2,31,0,0,0,1
988,1,0,54,2,1,1,0
989,3,0,77,0,1,0,1
990,1,4,94,2,1,1,0
991,2,3,65,1,1,1,0
992,3,2,120,0,0,1,1
993,3,2,48,2,1,1,1
994,0,4,37,0,1,0,1
995,3,1,87,0,1,0,1
996,1,0,102,0,0,1,1
997,3,3,43,1,1,1,0
998,3,1,33,0,0,0,0
999,0,2,55,2,0,0,1
1000,1,2,119,2,1,1,0
